items,support,ordered_statistics,label,label_encode
"['nâu', 'lead']",0.004966887417,"[OrderedStatistic(items_base=frozenset({'lead'}), items_add=frozenset({'nâu'}), confidence=0.4285714285714286, lift=11.947252747252747)]","Ô tô, xe máy",38
"['lead', 'xe_máy']",0.0077262693160000005,"[OrderedStatistic(items_base=frozenset({'lead'}), items_add=frozenset({'xe_máy'}), confidence=0.6666666666666667, lift=3.7399380804953566)]","Ô tô, xe máy",38
"['ô_tô', 'linh_kiện']",0.0033112582780000003,"[OrderedStatistic(items_base=frozenset({'linh_kiện'}), items_add=frozenset({'ô_tô'}), confidence=0.6666666666666666, lift=3.5425219941348973)]","Ô tô, xe máy",38
"['loại', 'mazda']",0.0066225165560000005,"[OrderedStatistic(items_base=frozenset({'mazda'}), items_add=frozenset({'loại'}), confidence=0.7058823529411765, lift=5.285367039377736)]","Ô tô, xe máy",38
"['mighty', 'loại']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'mighty'}), items_add=frozenset({'loại'}), confidence=0.4705882352941177, lift=3.523578026251824)]","Ô tô, xe máy",38
"['mui', 'loại']",0.0066225165560000005,"[OrderedStatistic(items_base=frozenset({'mui'}), items_add=frozenset({'loại'}), confidence=0.4444444444444445, lift=3.3278236914600554)]","Ô tô, xe máy",38
"['nam', 'loại']",0.009933774834,"[OrderedStatistic(items_base=frozenset({'nam'}), items_add=frozenset({'loại'}), confidence=0.4186046511627907, lift=3.1343455698635405)]","Ô tô, xe máy",38
"['nissan', 'loại']",0.005518763797,"[OrderedStatistic(items_base=frozenset({'nissan'}), items_add=frozenset({'loại'}), confidence=0.8333333333333334, lift=6.239669421487604)]","Ô tô, xe máy",38
"['loại', 'porter']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'porter'}), items_add=frozenset({'loại'}), confidence=0.4444444444444444, lift=3.3278236914600554)]","Ô tô, xe máy",38
"['ô_tô_con', 'lót']",0.0038631346580000002,"[OrderedStatistic(items_base=frozenset({'lót'}), items_add=frozenset({'ô_tô_con'}), confidence=1.0, lift=7.677966101694915)]","Ô tô, xe máy",38
"['lắp_ráp', 'mới']",0.01710816777,"[OrderedStatistic(items_base=frozenset({'lắp_ráp'}), items_add=frozenset({'mới'}), confidence=0.9393939393939394, lift=3.502431724653947)]","Ô tô, xe máy",38
"['nam', 'lắp_ráp']",0.009933774834,"[OrderedStatistic(items_base=frozenset({'lắp_ráp'}), items_add=frozenset({'nam'}), confidence=0.5454545454545455, lift=22.985200845665965), OrderedStatistic(items_base=frozenset({'nam'}), items_add=frozenset({'lắp_ráp'}), confidence=0.4186046511627907, lift=22.985200845665965)]","Ô tô, xe máy",38
"['lắp_ráp', 'ngồi']",0.01158940397,"[OrderedStatistic(items_base=frozenset({'lắp_ráp'}), items_add=frozenset({'ngồi'}), confidence=0.6363636363636364, lift=5.057416267942584)]","Ô tô, xe máy",38
"['lắp_ráp', 'sơn']",0.005518763797,"[OrderedStatistic(items_base=frozenset({'lắp_ráp'}), items_add=frozenset({'sơn'}), confidence=0.30303030303030304, lift=4.0673400673400675)]","Ô tô, xe máy",38
"['lắp_ráp', 'sản_xuất']",0.008830022075000001,"[OrderedStatistic(items_base=frozenset({'lắp_ráp'}), items_add=frozenset({'sản_xuất'}), confidence=0.48484848484848486, lift=4.827172827172827)]","Ô tô, xe máy",38
"['lắp_ráp', 'tay_lái']",0.005518763797,"[OrderedStatistic(items_base=frozenset({'lắp_ráp'}), items_add=frozenset({'tay_lái'}), confidence=0.30303030303030304, lift=21.11888111888112), OrderedStatistic(items_base=frozenset({'tay_lái'}), items_add=frozenset({'lắp_ráp'}), confidence=0.38461538461538464, lift=21.11888111888112)]","Ô tô, xe máy",38
"['ô_tô_con', 'lắp_ráp']",0.01103752759,"[OrderedStatistic(items_base=frozenset({'lắp_ráp'}), items_add=frozenset({'ô_tô_con'}), confidence=0.6060606060606061, lift=4.6533127889060095)]","Ô tô, xe máy",38
"['nhãn_hiệu', 'mazda']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'mazda'}), items_add=frozenset({'nhãn_hiệu'}), confidence=0.4705882352941177, lift=3.4383301707779887)]","Ô tô, xe máy",38
"['năm', 'mazda']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'mazda'}), items_add=frozenset({'năm'}), confidence=0.4705882352941177, lift=5.167914438502675)]","Ô tô, xe máy",38
"['mazda', 'sản_xuất']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'mazda'}), items_add=frozenset({'sản_xuất'}), confidence=0.4705882352941177, lift=4.685197155785391)]","Ô tô, xe máy",38
"['mazda', 'số']",0.008278145695,"[OrderedStatistic(items_base=frozenset({'mazda'}), items_add=frozenset({'số'}), confidence=0.8823529411764707, lift=3.057023956810258)]","Ô tô, xe máy",38
"['trắng', 'mazda']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'mazda'}), items_add=frozenset({'trắng'}), confidence=0.4705882352941177, lift=3.893634165995165)]","Ô tô, xe máy",38
"['tại', 'mazda']",0.0038631346580000002,"[OrderedStatistic(items_base=frozenset({'mazda'}), items_add=frozenset({'tại'}), confidence=0.411764705882353, lift=12.034155597722961)]","Ô tô, xe máy",38
"['ô_tô_con', 'mazda']",0.005518763797,"[OrderedStatistic(items_base=frozenset({'mazda'}), items_add=frozenset({'ô_tô_con'}), confidence=0.5882352941176472, lift=4.516450648055834)]","Ô tô, xe máy",38
"['máy', 'mercedes']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'mercedes'}), items_add=frozenset({'máy'}), confidence=0.6666666666666666, lift=3.327823691460055)]","Ô tô, xe máy",38
"['nhãn_hiệu', 'mercedes']",0.0033112582780000003,"[OrderedStatistic(items_base=frozenset({'mercedes'}), items_add=frozenset({'nhãn_hiệu'}), confidence=0.5, lift=3.653225806451613)]","Ô tô, xe máy",38
"['mighty', 'new']",0.005518763797,"[OrderedStatistic(items_base=frozenset({'mighty'}), items_add=frozenset({'new'}), confidence=0.5882352941176472, lift=36.754563894523336), OrderedStatistic(items_base=frozenset({'new'}), items_add=frozenset({'mighty'}), confidence=0.34482758620689663, lift=36.754563894523336)]","Ô tô, xe máy",38
"['nhãn_hiệu', 'mighty']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'mighty'}), items_add=frozenset({'nhãn_hiệu'}), confidence=0.4705882352941177, lift=3.4383301707779887)]","Ô tô, xe máy",38
"['mighty', 'thùng']",0.0038631346580000002,"[OrderedStatistic(items_base=frozenset({'mighty'}), items_add=frozenset({'thùng'}), confidence=0.411764705882353, lift=16.580392156862747)]","Ô tô, xe máy",38
"['mighty', 'tải']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'mighty'}), items_add=frozenset({'tải'}), confidence=0.4705882352941177, lift=4.872605042016808)]","Ô tô, xe máy",38
"['mighty', 'ô_tô']",0.005518763797,"[OrderedStatistic(items_base=frozenset({'mighty'}), items_add=frozenset({'ô_tô'}), confidence=0.5882352941176472, lift=3.125754700707263)]","Ô tô, xe máy",38
"['mitsubishi', 'ngồi']",0.022626931569999998,"[OrderedStatistic(items_base=frozenset({'mitsubishi'}), items_add=frozenset({'ngồi'}), confidence=0.7192982456140351, lift=5.716528162511542)]","Ô tô, xe máy",38
"['mitsubishi', 'nâng']",0.007174392936,"[OrderedStatistic(items_base=frozenset({'mitsubishi'}), items_add=frozenset({'nâng'}), confidence=0.22807017543859648, lift=3.9736842105263155)]","Ô tô, xe máy",38
"['mitsubishi', 'sàn']",0.007174392936,"[OrderedStatistic(items_base=frozenset({'mitsubishi'}), items_add=frozenset({'sàn'}), confidence=0.22807017543859648, lift=14.7593984962406), OrderedStatistic(items_base=frozenset({'sàn'}), items_add=frozenset({'mitsubishi'}), confidence=0.46428571428571425, lift=14.7593984962406)]","Ô tô, xe máy",38
"['mitsubishi', 'triton']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'triton'}), items_add=frozenset({'mitsubishi'}), confidence=1.0, lift=31.789473684210524)]","Ô tô, xe máy",38
"['tự_động', 'mitsubishi']",0.01158940397,"[OrderedStatistic(items_base=frozenset({'mitsubishi'}), items_add=frozenset({'tự_động'}), confidence=0.3684210526315789, lift=19.073684210526313), OrderedStatistic(items_base=frozenset({'tự_động'}), items_add=frozenset({'mitsubishi'}), confidence=0.6, lift=19.073684210526313)]","Ô tô, xe máy",38
"['xpander', 'mitsubishi']",0.008278145695,"[OrderedStatistic(items_base=frozenset({'mitsubishi'}), items_add=frozenset({'xpander'}), confidence=0.2631578947368421, lift=31.78947368421052), OrderedStatistic(items_base=frozenset({'xpander'}), items_add=frozenset({'mitsubishi'}), confidence=1.0, lift=31.789473684210524)]","Ô tô, xe máy",38
"['mitsubishi', 'xăng']",0.0077262693160000005,"[OrderedStatistic(items_base=frozenset({'mitsubishi'}), items_add=frozenset({'xăng'}), confidence=0.2456140350877193, lift=22.25263157894737), OrderedStatistic(items_base=frozenset({'xăng'}), items_add=frozenset({'mitsubishi'}), confidence=0.7, lift=22.252631578947366)]","Ô tô, xe máy",38
"['mitsubishi', 'ô_tô_con']",0.017660044150000002,"[OrderedStatistic(items_base=frozenset({'mitsubishi'}), items_add=frozenset({'ô_tô_con'}), confidence=0.5614035087719298, lift=4.310437109723461)]","Ô tô, xe máy",38
"['mode', 'mô_tô']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'mode'}), items_add=frozenset({'mô_tô'}), confidence=0.23529411764705885, lift=3.002485501242751)]","Ô tô, xe máy",38
"['mode', 'nâu']",0.0066225165560000005,"[OrderedStatistic(items_base=frozenset({'mode'}), items_add=frozenset({'nâu'}), confidence=0.35294117647058826, lift=9.838914027149322)]","Ô tô, xe máy",38
"['xuất_xứ', 'model']",0.005518763797,"[OrderedStatistic(items_base=frozenset({'xuất_xứ'}), items_add=frozenset({'model'}), confidence=0.625, lift=19.194915254237287)]","Ô tô, xe máy",38
"['nhãn_hiệu', 'mooc']",0.004966887417,"[OrderedStatistic(items_base=frozenset({'mooc'}), items_add=frozenset({'nhãn_hiệu'}), confidence=0.6923076923076923, lift=5.058312655086849)]","Ô tô, xe máy",38
"['mui', 'tera']",0.0033112582780000003,"[OrderedStatistic(items_base=frozenset({'mui'}), items_add=frozenset({'tera'}), confidence=0.22222222222222224, lift=36.60606060606061), OrderedStatistic(items_base=frozenset({'tera'}), items_add=frozenset({'mui'}), confidence=0.5454545454545455, lift=36.60606060606061)]","Ô tô, xe máy",38
"['mui', 'thùng']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'mui'}), items_add=frozenset({'thùng'}), confidence=0.2962962962962963, lift=11.930864197530864)]","Ô tô, xe máy",38
"['mui', 'tải']",0.010485651209999999,"[OrderedStatistic(items_base=frozenset({'mui'}), items_add=frozenset({'tải'}), confidence=0.7037037037037037, lift=7.286349206349207)]","Ô tô, xe máy",38
"['mui', 'ôtô']",0.0033112582780000003,"[OrderedStatistic(items_base=frozenset({'mui'}), items_add=frozenset({'ôtô'}), confidence=0.22222222222222224, lift=15.487179487179487), OrderedStatistic(items_base=frozenset({'ôtô'}), items_add=frozenset({'mui'}), confidence=0.23076923076923075, lift=15.487179487179487)]","Ô tô, xe máy",38
"['máy', 'màu_sắc']",0.007174392936,"[OrderedStatistic(items_base=frozenset({'màu_sắc'}), items_add=frozenset({'máy'}), confidence=0.8125, lift=4.055785123966942)]","Ô tô, xe máy",38
"['ô_tô_con', 'màu_sắc']",0.0038631346580000002,"[OrderedStatistic(items_base=frozenset({'màu_sắc'}), items_add=frozenset({'ô_tô_con'}), confidence=0.4375, lift=3.3591101694915255)]","Ô tô, xe máy",38
"['máy', 'thaco']",0.008278145695,"[OrderedStatistic(items_base=frozenset({'thaco'}), items_add=frozenset({'máy'}), confidence=0.7894736842105264, lift=3.940843845150066)]","Ô tô, xe máy",38
"['máy', 'vios']",0.004415011038,"[OrderedStatistic(items_base=frozenset({'vios'}), items_add=frozenset({'máy'}), confidence=0.7999999999999999, lift=3.993388429752066)]","Ô tô, xe máy",38
"['xpander', 'máy']",0.007174392936,"[OrderedStatistic(items_base=frozenset({'xpander'}), items_add=frozenset({'máy'}), confidence=0.8666666666666666, lift=4.3261707988980715)]","Ô tô, xe máy",38
"['xuất', 'máy']",0.0033112582780000003,"[OrderedStatistic(items_base=frozenset({'xuất'}), items_add=frozenset({'máy'}), confidence=0.6666666666666666, lift=3.327823691460055)]","Ô tô, xe máy",38
"['máy', 'xuất_xứ']",0.006070640176999999,"[OrderedStatistic(items_base=frozenset({'xuất_xứ'}), items_add=frozenset({'máy'}), confidence=0.6875, lift=3.431818181818182)]","Ô tô, xe máy",38
"['máy', 'xăng']",0.0077262693160000005,"[OrderedStatistic(items_base=frozenset({'xăng'}), items_add=frozenset({'máy'}), confidence=0.7, lift=3.4942148760330576)]","Ô tô, xe máy",38
"['máy', 'đăng_ký']",0.005518763797,"[OrderedStatistic(items_base=frozenset({'đăng_ký'}), items_add=frozenset({'máy'}), confidence=0.9090909090909092, lift=4.53794139744553)]","Ô tô, xe máy",38
"['nhãn_hiệu', 'móc']",0.0077262693160000005,"[OrderedStatistic(items_base=frozenset({'móc'}), items_add=frozenset({'nhãn_hiệu'}), confidence=0.9333333333333333, lift=6.819354838709677)]","Ô tô, xe máy",38
"['mô_tô', 'vario']",0.0033112582780000003,"[OrderedStatistic(items_base=frozenset({'vario'}), items_add=frozenset({'mô_tô'}), confidence=0.5, lift=6.380281690140845)]","Ô tô, xe máy",38
"['vision', 'mô_tô']",0.007174392936,"[OrderedStatistic(items_base=frozenset({'vision'}), items_add=frozenset({'mô_tô'}), confidence=0.2826086956521739, lift=3.6062461726883037)]","Ô tô, xe máy",38
"['đỏ_đen', 'mô_tô']",0.006070640176999999,"[OrderedStatistic(items_base=frozenset({'đỏ_đen'}), items_add=frozenset({'mô_tô'}), confidence=0.26829268292682923, lift=3.423565784953624)]","Ô tô, xe máy",38
"['mới', 'porter']",0.008278145695,"[OrderedStatistic(items_base=frozenset({'porter'}), items_add=frozenset({'mới'}), confidence=0.8333333333333334, lift=3.1069958847736627)]","Ô tô, xe máy",38
"['mới', 'pre']",0.01269315673,"[OrderedStatistic(items_base=frozenset({'pre'}), items_add=frozenset({'mới'}), confidence=0.8846153846153846, lift=3.298195631528965)]","Ô tô, xe máy",38
"['mới', 'santafe']",0.01655629139,"[OrderedStatistic(items_base=frozenset({'santafe'}), items_add=frozenset({'mới'}), confidence=0.9375000000000001, lift=3.495370370370371)]","Ô tô, xe máy",38
"['sedan', 'mới']",0.007174392936,"[OrderedStatistic(items_base=frozenset({'sedan'}), items_add=frozenset({'mới'}), confidence=0.9285714285714285, lift=3.4620811287477955)]","Ô tô, xe máy",38
"['triton', 'mới']",0.0038631346580000002,"[OrderedStatistic(items_base=frozenset({'triton'}), items_add=frozenset({'mới'}), confidence=0.875, lift=3.2623456790123457)]","Ô tô, xe máy",38
"['tucson', 'mới']",0.009381898455,"[OrderedStatistic(items_base=frozenset({'tucson'}), items_add=frozenset({'mới'}), confidence=0.8095238095238094, lift=3.018224573780129)]","Ô tô, xe máy",38
"['xpander', 'mới']",0.007174392936,"[OrderedStatistic(items_base=frozenset({'xpander'}), items_add=frozenset({'mới'}), confidence=0.8666666666666666, lift=3.231275720164609)]","Ô tô, xe máy",38
"['nam', 'ô_tô_con']",0.01103752759,"[OrderedStatistic(items_base=frozenset({'nam'}), items_add=frozenset({'ô_tô_con'}), confidence=0.4651162790697675, lift=3.571147024044147)]","Ô tô, xe máy",38
"['new', 'porter']",0.008830022075000001,"[OrderedStatistic(items_base=frozenset({'new'}), items_add=frozenset({'porter'}), confidence=0.5517241379310346, lift=55.54022988505748), OrderedStatistic(items_base=frozenset({'porter'}), items_add=frozenset({'new'}), confidence=0.8888888888888888, lift=55.54022988505747)]","Ô tô, xe máy",38
"['new', 'tải']",0.009933774834,"[OrderedStatistic(items_base=frozenset({'new'}), items_add=frozenset({'tải'}), confidence=0.6206896551724139, lift=6.426798029556652)]","Ô tô, xe máy",38
"['ô_tô', 'new']",0.01103752759,"[OrderedStatistic(items_base=frozenset({'new'}), items_add=frozenset({'ô_tô'}), confidence=0.6896551724137933, lift=3.6646779249671364)]","Ô tô, xe máy",38
"['ngồi', 'santafe']",0.01655629139,"[OrderedStatistic(items_base=frozenset({'santafe'}), items_add=frozenset({'ngồi'}), confidence=0.9375000000000001, lift=7.4506578947368425)]","Ô tô, xe máy",38
"['sedan', 'ngồi']",0.007174392936,"[OrderedStatistic(items_base=frozenset({'sedan'}), items_add=frozenset({'ngồi'}), confidence=0.9285714285714285, lift=7.3796992481203)]","Ô tô, xe máy",38
"['xpander', 'ngồi']",0.0077262693160000005,"[OrderedStatistic(items_base=frozenset({'xpander'}), items_add=frozenset({'ngồi'}), confidence=0.9333333333333333, lift=7.417543859649123)]","Ô tô, xe máy",38
"['ngồi', 'xăng']",0.009381898455,"[OrderedStatistic(items_base=frozenset({'xăng'}), items_add=frozenset({'ngồi'}), confidence=0.8499999999999999, lift=6.755263157894736)]","Ô tô, xe máy",38
"['áo', 'ngồi']",0.004966887417,"[OrderedStatistic(items_base=frozenset({'áo'}), items_add=frozenset({'ngồi'}), confidence=0.4285714285714286, lift=3.4060150375939853)]","Ô tô, xe máy",38
"['ô_tô_con', 'ngồi']",0.09326710817,"[OrderedStatistic(items_base=frozenset({'ngồi'}), items_add=frozenset({'ô_tô_con'}), confidence=0.7412280701754386, lift=5.691123996431757), OrderedStatistic(items_base=frozenset({'ô_tô_con'}), items_add=frozenset({'ngồi'}), confidence=0.7161016949152543, lift=5.691123996431758)]","Ô tô, xe máy",38
"['nhãn_hiệu', 'oto']",0.0038631346580000002,"[OrderedStatistic(items_base=frozenset({'oto'}), items_add=frozenset({'nhãn_hiệu'}), confidence=0.5384615384615384, lift=3.9342431761786596)]","Ô tô, xe máy",38
"['nhãn_hiệu', 'thaco']",0.006070640176999999,"[OrderedStatistic(items_base=frozenset({'thaco'}), items_add=frozenset({'nhãn_hiệu'}), confidence=0.5789473684210527, lift=4.230050933786078)]","Ô tô, xe máy",38
